tmdb_id,serie,temporada,episodio,titulo,link
40075,Gravity Falls,1,1,Turista atrapado,https://niramirus.com/e/4ke4vnqstglj
40075,Gravity Falls,1,2,La leyenda del Zambabobos,https://playnixes.com/e/z64p0twby2sp
40075,Gravity Falls,1,3,Cazador de cabezas,https://hgplaycdn.com/e/362nce7lxb9l
40075,Gravity Falls,1,4,La mano que mece la Mabel,https://hglamioz.com/e/wkbyymrngf3j
40075,Gravity Falls,1,5,Los molestos,https://hglamioz.com/e/98e1hmji6mbe
40075,Gravity Falls,1,6,Dipper contra la virilidad,https://niramirus.com/e/l60h2jolc34v
40075,Gravity Falls,1,7,Doble Dipper,https://hglamioz.com/e/bnjvce36g2ct
40075,Gravity Falls,1,8,Tesoro irracional,https://playnixes.com/e/40yhm75lc76i
40075,Gravity Falls,1,9,El cerdo del viajero en el tiempo,https://hglamioz.com/e/iwckfnk03gaj
40075,Gravity Falls,1,10,Luchadores de lucha,https://medixiru.com/e/x6oxfr25ycwo
40075,Gravity Falls,1,11,Pequeño Dipper,https://playnixes.com/e/fmc423ua3vfi
40075,Gravity Falls,1,12,Veranoween,https://playnixes.com/e/lghb7dhihamj
40075,Gravity Falls,1,13,Jefa Mabel,https://playnixes.com/e/2pqlwwpw6lvw
40075,Gravity Falls,1,14,¡Pozo sin fondo!,https://hglamioz.com/e/r0e8f4vswiue
40075,Gravity Falls,1,15,Prueba de calor,https://niramirus.com/e/nlau1ucq8xrn
40075,Gravity Falls,1,16,Carpe Diem,https://niramirus.com/e/dsma2ezqcd4p
40075,Gravity Falls,1,17,Los chicos locos,https://hgplaycdn.com/e/3kfyh0xao8jg
40075,Gravity Falls,1,18,La tierra antes de los cerdos,https://medixiru.com/e/yjjpd1qhzzkm
40075,Gravity Falls,1,19,Escapemos del sueño,https://playnixes.com/e/g0a56k1ccb64
40075,Gravity Falls,1,20,Gideon se eleva,https://hgplaycdn.com/e/evebk57o5eq5
40075,Gravity Falls,2,1,Temible- oke,https://playnixes.com/e/hay3igh36mkh
40075,Gravity Falls,2,2,Dentro del Búnker,https://playnixes.com/e/mvsec57xb6ha
40075,Gravity Falls,2,3,La guerra del golf,https://hgplaycdn.com/e/l9co8k0386fs
40075,Gravity Falls,2,4,Teatro de calcetines,https://playnixes.com/e/rsg8y87xj8du
40075,Gravity Falls,2,5,Soos y la chica de verdad,https://medixiru.com/e/wfe086zdwtf5
40075,Gravity Falls,2,6,La pequeña tienda de regalos de los honores,https://medixiru.com/e/35bish7eidta
40075,Gravity Falls,2,7,La sociedad del ojo ciego,https://medixiru.com/e/cp2b8y5teeia
40075,Gravity Falls,2,8,El juego de Blendin,https://playnixes.com/e/07mfcr2lkia9
40075,Gravity Falls,2,9,El dios del amor,https://hglamioz.com/e/dicmqcn70ubj
40075,Gravity Falls,2,10,El misterio de la mansión Noroeste,https://niramirus.com/e/wsf10sup1719
40075,Gravity Falls,2,11,Él no es lo que parece,https://medixiru.com/e/k9ly0jcvcmoi
40075,Gravity Falls,2,12,Historia de dos Stans,https://niramirus.com/e/b7ubi4mwhfu7
40075,Gravity Falls,2,13,"Masmorraz, Masmorraz y más Masmorraz",https://niramirus.com/e/y786ahw06pyk
40075,Gravity Falls,2,14,El candidato,https://niramirus.com/e/jothgwyx9b6r
40075,Gravity Falls,2,15,El último Mabelmaíz,https://medixiru.com/e/5wkwxkd130zz
40075,Gravity Falls,2,16,Atracciones al lado de la carretera,https://niramirus.com/e/h3dq8kxrhnm1
40075,Gravity Falls,2,17,Dipper y Mabel contra el futuro,https://playnixes.com/e/9881x6t6l5gb
40075,Gravity Falls,2,18,Raromagedón (Parte 1),https://hglamioz.com/e/r1ekmuw4seyn
40075,Gravity Falls,2,19,Raromagedón 2: Escapando de la realidad,https://medixiru.com/e/yn6z4k8v2lgz
40075,Gravity Falls,2,20,Raromagedón 3: Recuperemos el pueblo,https://hgplaycdn.com/e/gij19e5y0b2k
387,Bob Esponja,1,1,Se Busca Ayuda,https://dhtpre.com/embed/xzgds6v30wet
387,Bob Esponja,1,2,La Aspiradora,https://dhtpre.com/embed/0d6ubfq1qroo
387,Bob Esponja,1,3,Tomemos el Té,https://dhtpre.com/embed/o6lpncgtf6bv
387,Bob Esponja,1,4,Pompas de Jabón,https://dhtpre.com/embed/ors1hhqg36rg
387,Bob Esponja,1,5,Pantalones Rotos,https://dhtpre.com/embed/0661my9rykj0
387,Bob Esponja,1,6,Pesca de Medusas,https://dhtpre.com/embed/mc00bbre1f4z
387,Bob Esponja,1,7,Plankton!,https://dhtpre.com/embed/a9exq2n9bnlr
387,Bob Esponja,1,8,Traviesos Vecinos Náuticos,https://dhtpre.com/embed/35qg1l5ooyvy
387,Bob Esponja,1,9,Escuela de Navegación,https://dhtpre.com/embed/w0lbn1pxob3f
387,Bob Esponja,1,10,Pizza a Domicilio,https://dhtpre.com/embed/uol35petfaou
387,Bob Esponja,1,11,"Hogar, Dulce Piña",https://dhtpre.com/embed/nkgwnhtqtybd
387,Bob Esponja,1,12,Tritón y el Joven Percebe,https://dhtpre.com/embed/7dfor79xtxvl
387,Bob Esponja,1,13,Los Pepinillos,https://dhtpre.com/embed/832aefc93ium
387,Bob Esponja,1,14,Vigilante del Aula,https://dhtpre.com/embed/h0qxruxj7kjw
387,Bob Esponja,1,15,Jalea de Medusa,https://dhtpre.com/embed/meypyu3hg01r
387,Bob Esponja,1,16,El Cohete de Arenita,https://dhtpre.com/embed/j1p7sj6v2syk
387,Bob Esponja,1,17,Las Botas Chillonas,https://dhtpre.com/embed/c9qxmtibdcni
387,Bob Esponja,1,18,El Llamado de la Naturaleza,https://dhtpre.com/embed/ga2fjlzcxy2t
387,Bob Esponja,1,19,El Día Opuesto,https://dhtpre.com/embed/g38s1aqc3ng8
387,Bob Esponja,1,20,Choque Cultural,https://dhtpre.com/embed/dzdjda2uo9is
387,Bob Esponja,1,21,Amistad Interesada,https://dhtpre.com/embed/7zcst93cckx3
387,Bob Esponja,1,22,Bob Musculoso,https://dhtpre.com/embed/g9zjegr7hb6x
387,Bob Esponja,1,23,"Calamardo, Fantasma de Malas Pulgas",https://dhtpre.com/embed/9nbw08o3w8rq
387,Bob Esponja,1,24,La Pareja,https://dhtpre.com/embed/u8b5xeplbn6m
387,Bob Esponja,1,25,Empleado del Mes,https://dhtpre.com/embed/tgx1lcw3dwi3
387,Bob Esponja,1,26,Noche de Brujas,https://dhtpre.com/embed/8i6u2200m2eh
387,Bob Esponja,1,27,Un buen Vecino,https://dhtpre.com/embed/t6rojtqz9yqt
387,Bob Esponja,1,28,SB-129,https://dhtpre.com/embed/xzuckysi632b
387,Bob Esponja,1,29,Cortadores Karatekas,https://dhtpre.com/embed/v07dq2ibqazw
387,Bob Esponja,1,30,Hora de Dormir,https://dhtpre.com/embed/pe957lhpifvm
387,Bob Esponja,1,31,La Peste,https://dhtpre.com/embed/hjpmedp2jhq0
387,Bob Esponja,1,32,El Día de San Valentín,https://dhtpre.com/embed/uerw6kb8qps3
387,Bob Esponja,1,33,El Papel,https://dhtpre.com/embed/7hygak6rpl2h
387,Bob Esponja,1,34,Piratas!,https://dhtpre.com/embed/tsq1u2fr2j1j
387,Bob Esponja,1,35,El Abismo,https://dhtpre.com/embed/itka0owhzzmn
387,Bob Esponja,1,36,Texas,https://dhtpre.com/embed/qxf7mraphxx8
387,Bob Esponja,1,37,Ser Asertivo,https://dhtpre.com/embed/byytgx6tzbbn
387,Bob Esponja,1,38,Día de Tontos,https://dhtpre.com/embed/m72fzznq43lw
387,Bob Esponja,1,39,La Espátula de Neptuno,https://dhtpre.com/embed/kg9nlnti2w2w
387,Bob Esponja,1,40,Enganchado,https://dhtpre.com/embed/efr5inysqal5
387,Bob Esponja,1,41,Tritón y el Niño Percebe II,https://dhtpre.com/embed/0xca0dwesir1
387,Bob Esponja,2,1,Algo Apesta,https://dhtpre.com/embed/85rdnkl4esu5
387,Bob Esponja,2,2,La Bota Dominante,https://dhtpre.com/embed/dl8xqr7vohxz
387,Bob Esponja,2,3,Tus Cordones están Desatados,https://dhtpre.com/embed/frrlctry0j02
387,Bob Esponja,2,4,El Día Libre de Calamardo,https://dhtpre.com/embed/z0q3b3gjptab
387,Bob Esponja,2,5,Perdedor Rosado,https://dhtpre.com/embed/ech69kp7xt6y
387,Bob Esponja,2,6,Amigo Burbuja,https://dhtpre.com/embed/lk9w13fcd8hn
387,Bob Esponja,2,7,Sireno y Chico Percebe III,https://dhtpre.com/embed/zxsxf10k6iab
387,Bob Esponja,2,8,Chistes de Ardilla,https://dhtpre.com/embed/423bnf62m1mz
387,Bob Esponja,2,9,¿Navidad Quién?,https://dhtpre.com/embed/enomkequijo6
387,Bob Esponja,2,10,Muriendo por Pasteles,https://dhtpre.com/embed/6lb1nbubix3u
387,Bob Esponja,2,11,Cangrejo Imitador,https://dhtpre.com/embed/sqw6uyqrcnky
387,Bob Esponja,2,12,Gusanito,https://dhtpre.com/embed/khw66n5r3mz9
387,Bob Esponja,2,13,Las ColorBurguers,https://dhtpre.com/embed/zajm9qi7s4u9
387,Bob Esponja,2,14,Supervivencia de los Idiotas,https://dhtpre.com/embed/39q9sbsz948c
387,Bob Esponja,2,15,Expulsado,https://dhtpre.com/embed/i1jab12mv6be
387,Bob Esponja,2,16,Los Besos de la Abuela,https://dhtpre.com/embed/0jy5yt09j9a2
387,Bob Esponja,2,17,Ciudad Calamardo,https://dhtpre.com/embed/ddmwincooy9v
387,Bob Esponja,2,18,Nada de Viajes Gratis,https://dhtpre.com/embed/vzu1jk1wt17v
387,Bob Esponja,2,19,Soy tu Mayor Admirador,https://dhtpre.com/embed/a78oyk4qunnj
387,Bob Esponja,2,20,Presión,https://dhtpre.com/embed/m4kwwe6w6j9k
387,Bob Esponja,2,21,El Maní de la discordia,https://dhtpre.com/embed/1aek7v3voecb
387,Bob Esponja,2,22,A la Fuerza,https://dhtpre.com/embed/s3nzbxkzzc1j
387,Bob Esponja,2,23,Semana de Prehibernación,https://dhtpre.com/embed/8qah9ipmlpz7
387,Bob Esponja,2,24,Vida de Delincuente,https://dhtpre.com/embed/km5kew877x45
387,Bob Esponja,2,25,La Caja Secreta,https://dhtpre.com/embed/6zucfwff72h4
387,Bob Esponja,2,26,La Banda de Tontos,https://dhtpre.com/embed/n8za5m8qf9g7
387,Bob Esponja,2,27,Boca de Marinero,https://dhtpre.com/embed/ury99rfwgscu
387,Bob Esponja,2,28,Artista Desconocido,https://dhtpre.com/embed/k1q8jodt7o0n
387,Bob Esponja,2,29,Cazador de Medusas,https://dhtpre.com/embed/13fuhoxt6khs
387,Bob Esponja,2,30,Olimpiada de los Freidores,https://dhtpre.com/embed/cp3chl20vvvm
387,Bob Esponja,2,31,Sólo un Bocado,https://dhtpre.com/embed/me70wdhmf3jm
387,Bob Esponja,2,32,El Abusador,https://dhtpre.com/embed/tekt5lm1erda
387,Bob Esponja,2,33,Calamar en Huelga,https://dhtpre.com/embed/mydcc3scqg3w
387,Bob Esponja,2,34,"Arenita, Bob Esponja y la Lombriz",https://dhtpre.com/embed/axmsm5cifb9u
387,Bob Esponja,2,35,Aplazador,https://dhtpre.com/embed/2twry6sogzsa
387,Bob Esponja,2,36,Estoy con un Estúpido,https://dhtpre.com/embed/iyklp65j507r
387,Bob Esponja,3,1,SirenoMan y Chico Percebe IV,https://dhtpre.com/embed/zby9ru0vwpwr
387,Bob Esponja,3,2,Pagando Condena,https://dhtpre.com/embed/6jeyndw0zr71
387,Bob Esponja,3,3,Bienvenido al Balde de Bocados,https://dhtpre.com/embed/olvujjvqcgne
387,Bob Esponja,3,4,Frankentrazo,https://dhtpre.com/embed/nbme0owary87
387,Bob Esponja,3,5,El Efecto Bola de Nieve,https://dhtpre.com/embed/furoyqp9y09e
387,Bob Esponja,3,6,La Basura de Don Cangrejo,https://dhtpre.com/embed/m0e6k3571fqq
387,Bob Esponja,3,7,Una Cangreburguer Inmunda,https://dhtpre.com/embed/1fhirhqygvv4
387,Bob Esponja,3,8,La Caja de los Bobos,https://dhtpre.com/embed/xi4q20lft83p
387,Bob Esponja,3,9,Como lo Vio en Televisión,https://dhtpre.com/embed/0xk9hztmouhd
387,Bob Esponja,3,10,¿Puede Darme una Moneda?,https://dhtpre.com/embed/rlw5p5quyqew
387,Bob Esponja,3,11,No se Admiten Pequeñines,https://dhtpre.com/embed/k9puve7gwfos
387,Bob Esponja,3,12,El Regreso de Calamarino,https://dhtpre.com/embed/t0vmrlqhmtls
387,Bob Esponja,3,13,Las Algas Siempre son Verdes,https://dhtpre.com/embed/farpjcq0ao7g
387,Bob Esponja,3,14,El Salvavidas Esponja en Acción,https://dhtpre.com/embed/cghhy6rcjoe4
387,Bob Esponja,3,15,Don Robot,https://dhtpre.com/embed/nyuuve639j6y
387,Bob Esponja,3,16,"Duérmete, mi Molusco",https://dhtpre.com/embed/j2g4r613srxf
387,Bob Esponja,3,17,Pintores Mojados,https://dhtpre.com/embed/xf9r15nnp2bc
387,Bob Esponja,3,18,Video de Entrenamiento del Crustáceo Cascarudo,https://dhtpre.com/embed/8r3imb6z1u88
387,Bob Esponja,3,19,"Bob, el Aguafiestas",https://dhtpre.com/embed/6lmlqual6m80
387,Bob Esponja,3,20,Chocolate con Nueces,https://dhtpre.com/embed/ize80jhoq9jo
387,Bob Esponja,3,21,SirenoMan y Chico Percebe V,https://dhtpre.com/embed/0e6dzpxx2tga
387,Bob Esponja,3,22,El Club de Bob Esponja,https://dhtpre.com/embed/w4gyi9x2n2ak
387,Bob Esponja,3,23,Mi Hermoso Caballo de Mar,https://dhtpre.com/embed/7wtl3yfjhkm5
387,Bob Esponja,3,24,Turno de Ultratumba,https://dhtpre.com/embed/qapdu88ttsnm
387,Bob Esponja,3,25,Amor Cascarudo,https://dhtpre.com/embed/0gzmccd9ut0y
387,Bob Esponja,3,26,Nuevo Alumno Estrella,https://dhtpre.com/embed/z3i7s17qla7v
387,Bob Esponja,3,27,Almejas,https://dhtpre.com/embed/ir4acigbg1pg
387,Bob Esponja,3,28,La Gran Carrera de Caracoles,https://dhtpre.com/embed/3zxgg8dj7j5d
387,Bob Esponja,3,29,Crustáceo Maduro,https://dhtpre.com/embed/2mm1kebnvw4o
387,Bob Esponja,3,30,La Esponja que Podía Volar,https://dhtpre.com/embed/wnl7p2jhiaop
387,Bob Esponja,3,31,Gary Toma un Baño,https://dhtpre.com/embed/qwkla5vc2w18
387,Bob Esponja,3,32,Don Cangrejo Nace de Nuevo,https://dhtpre.com/embed/gsz4a0zzm0hg
387,Bob Esponja,3,33,Tuve un Accidente,https://dhtpre.com/embed/h5kvludxajmo
387,Bob Esponja,3,34,Identidad Perdida,https://dhtpre.com/embed/jdcpo72kdokc
387,Bob Esponja,3,35,El Ejército de Plankton,https://dhtpre.com/embed/535l3nhqqirz
387,Bob Esponja,3,36,Ugh,https://dhtpre.com/embed/vj3xu7b704uz
387,Bob Esponja,3,37,Cascarudolandia,https://dhtpre.com/embed/neb3nkikpr30
387,Bob Esponja,3,38,El Episodio de Camping,https://dhtpre.com/embed/5m8uknzn7lw7
387,Bob Esponja,3,39,Bob Esponja Conoce al Estrangulador,https://dhtpre.com/embed/9gvydbfojes1
387,Bob Esponja,3,40,Bromistas,https://dhtpre.com/embed/ifigzdiecusv
387,Bob Esponja,4,1,Temele a una Cangreburger,https://dhtpre.com/embed/l3b4tceontyy
387,Bob Esponja,4,2,El Caparazón de un Hombre,https://dhtpre.com/embed/ar4vcewnvqsk
387,Bob Esponja,4,3,El Colchón Perdido,https://dhtpre.com/embed/u1tu17tqa3et
387,Bob Esponja,4,4,Cangrejo Contra Plankton,https://dhtpre.com/embed/ny0a5m7fnb6d
387,Bob Esponja,4,5,Grúa de Habilidad,https://dhtpre.com/embed/9sixbtezby12
387,Bob Esponja,4,6,Buenos Vecinos,https://dhtpre.com/embed/h1jf6xlybo55
387,Bob Esponja,4,7,Vendiéndolo Todo,https://dhtpre.com/embed/boggq1ot5d15
387,Bob Esponja,4,8,El Gracioso,https://dhtpre.com/embed/1cl4bsogr12u
387,Bob Esponja,4,9,SirenoMan y Chico Percebe VI: La Película,https://dhtpre.com/embed/drfdiigp78zw
387,Bob Esponja,4,10,Enemigo Político,https://dhtpre.com/embed/fti9fjimgcv3
387,Bob Esponja,4,11,Patricio Inteligente,https://dhtpre.com/embed/wiq6is9ntj5l
387,Bob Esponja,4,12,Calamardo Esponja,https://dhtpre.com/embed/k8yu1udoooyj
387,Bob Esponja,4,13,¿Han Visto a este Caracol?,https://dhtpre.com/embed/outu19xxhwzw
387,Bob Esponja,4,14,Tontos y Dragones,https://dhtpre.com/embed/akascqz0wsst
387,Bob Esponja,4,15,La Torre Cascaruda,https://dhtpre.com/embed/qu1mjwwnr5jy
387,Bob Esponja,4,16,"Sra. Puff, está Despedida",https://dhtpre.com/embed/5ygninofmts9
387,Bob Esponja,4,17,Los Monos Sabios,https://dhtpre.com/embed/e9yj40foozu2
387,Bob Esponja,4,18,El Huésped Fantasma,https://dhtpre.com/embed/ty8wuo140fy8
387,Bob Esponja,4,19,Un Gran Cumpleaños,https://dhtpre.com/embed/qgk8t8gdy97j
387,Bob Esponja,4,20,Isla karate,https://dhtpre.com/embed/s7l0pgt1y4c8
387,Bob Esponja,4,21,Todo lo que Brilla,https://dhtpre.com/embed/7o337t4wl0ez
387,Bob Esponja,4,22,La Fuente de los Deseos,https://dhtpre.com/embed/602nm17fy8n7
387,Bob Esponja,4,23,Una Nueva Vida,https://dhtpre.com/embed/491m8eyucwvr
387,Bob Esponja,4,24,Una Vez Mordido,https://dhtpre.com/embed/gm7fbn49gmei
387,Bob Esponja,4,25,Viaje Calamardástico,https://dhtpre.com/embed/mhdja3oikcki
387,Bob Esponja,4,26,Vacaciones,https://dhtpre.com/embed/iy559jb9cbcz
387,Bob Esponja,4,27,El Mejor Día,https://dhtpre.com/embed/aegk5wwh8bwl
387,Bob Esponja,4,28,Fiebre de Pelucas,https://dhtpre.com/embed/gyuo2wys3fyh
387,Bob Esponja,4,29,Esa no es una Dama,https://dhtpre.com/embed/o2wdpeuwrt30
387,Bob Esponja,4,30,La Cosa,https://dhtpre.com/embed/xc8u7lc26ltc
387,Bob Esponja,4,31,Abracadabra,https://dhtpre.com/embed/bevty1bnpoed
387,Bob Esponja,4,32,Conducido a las Lágrimas,https://dhtpre.com/embed/l0upkksy5ku4
387,Bob Esponja,4,33,Reglas de Tontos,https://dhtpre.com/embed/gevfo8ktcvwu
387,Bob Esponja,4,34,El Ratero Rosado,https://dhtpre.com/embed/tbu9lcte5biy
387,Bob Esponja,4,35,El Regalo de Goma,https://dhtpre.com/embed/e3zncbxi7nao
387,Bob Esponja,4,36,A Levantarse,https://dhtpre.com/embed/zdhccklboz54
387,Bob Esponja,4,37,Esperando,https://dhtpre.com/embed/pbs41ferzmt0
387,Bob Esponja,4,38,Canta una Canción de Patricio,https://dhtpre.com/embed/t5olecuuwh9v
387,Bob Esponja,4,39,Nacido para ser Salvaje,https://dhtpre.com/embed/zfsi4p6c94n2
387,Bob Esponja,4,40,Los Mejores Enemigos,https://dhtpre.com/embed/oh5627ctmw97
387,Bob Esponja,5,1,Amigo o Enemigo,https://dhtpre.com/embed/pqevf828vyro
387,Bob Esponja,5,2,Bob Espía,https://dhtpre.com/embed/201ict7pem9s
387,Bob Esponja,5,3,Prudencia al Volante,https://dhtpre.com/embed/a3nz0fpvzpt1
387,Bob Esponja,5,4,El Viejo Como se Llame,https://dhtpre.com/embed/7dbzddjlymu8
387,Bob Esponja,5,5,La Esponja Cascaruda,https://dhtpre.com/embed/8320g2dadw6k
387,Bob Esponja,5,6,Mini Calamardo,https://dhtpre.com/embed/3q3eoapfwzub
387,Bob Esponja,5,7,Casa Nueva,https://dhtpre.com/embed/riwjwxcewbey
387,Bob Esponja,5,8,Cangrejo al Estilo de la Casa,https://dhtpre.com/embed/bbcgakix7s3i
387,Bob Esponja,5,9,Amar a una Cangreburger,https://dhtpre.com/embed/tzd6r98nybr6
387,Bob Esponja,5,10,Aliento de Calamardo Fresco,https://dhtpre.com/embed/51c6q6y0v7pa
387,Bob Esponja,5,11,Miedosos sobre Ruedas,https://dhtpre.com/embed/sdf21afmps79
387,Bob Esponja,5,12,"Balde, Dulce Balde",https://dhtpre.com/embed/jpb5ic7uhj1e
387,Bob Esponja,5,13,El Primer Cocinero,https://dhtpre.com/embed/un0g4vmydw6o
387,Bob Esponja,5,14,La Lámpara,https://dhtpre.com/embed/3dvzs0f0n9r0
387,Bob Esponja,5,15,El Dinero Habla,https://dhtpre.com/embed/cnqiyqz0sh4o
387,Bob Esponja,5,16,Bob Esponja contra el Cangreburizer,https://dhtpre.com/embed/88kaffqfj5xo
387,Bob Esponja,5,17,Baile Viscoso,https://dhtpre.com/embed/9g2ek9968rvd
387,Bob Esponja,5,18,Una Pulga en su Domo,https://dhtpre.com/embed/tceizrwvtz65
387,Bob Esponja,5,19,La Rosquilla de la Vergüenza,https://dhtpre.com/embed/ilrq17qie1qa
387,Bob Esponja,5,20,El Plato Cascarudo,https://dhtpre.com/embed/b9augjed3qpi
387,Bob Esponja,5,21,Día de la Foto,https://dhtpre.com/embed/enqig0vi08q3
387,Bob Esponja,5,22,Patricio No Paga,https://dhtpre.com/embed/tcki8aqxvi9n
387,Bob Esponja,5,23,Cachiporra,https://dhtpre.com/embed/04gafxrstd8o
387,Bob Esponja,5,24,Esponja Negra,https://dhtpre.com/embed/5skyevr09fxy
387,Bob Esponja,5,25,Sireno Man vs. Bob Esponja,https://dhtpre.com/embed/yyuwt84s2ug2
387,Bob Esponja,5,26,El Gran Cambio,https://dhtpre.com/embed/r445iwsi7lgb
387,Bob Esponja,5,27,Hongos Entre Nosotros,https://dhtpre.com/embed/ieksmf6iegr9
387,Bob Esponja,5,28,Aventura en la Atlántida,https://dhtpre.com/embed/ktr16d7q0hfq
387,Bob Esponja,5,29,Campamento Infernal,https://dhtpre.com/embed/wetmc0osy682
387,Bob Esponja,5,30,Las Dos Caras de Calamardo,https://dhtpre.com/embed/atky96rmjh1c
387,Bob Esponja,5,31,La Batalla de Fondo de Bikini,https://dhtpre.com/embed/q27ah7ulwspw
387,Bob Esponja,5,32,Expulsado de Fondo de Bikini,https://dhtpre.com/embed/wy10uvtjnbzb
387,Bob Esponja,5,33,Esponja Celta,https://dhtpre.com/embed/ggn568m9o5bg
387,Bob Esponja,5,34,20.000 Hamburguesas Submarinas,https://dhtpre.com/embed/y690iabkdc1b
387,Bob Esponja,5,35,El Primo Stanley,https://dhtpre.com/embed/95x1amjtksli
387,Bob Esponja,5,36,Para Salvar a una Ardilla,https://dhtpre.com/embed/ygs2ulckw5ci
387,Bob Esponja,6,1,Camino Cangrejoso,https://dhtpre.com/embed/rrlnoxdc4pv4
387,Bob Esponja,6,2,Anormal,https://dhtpre.com/embed/8euhmbqjb9nd
387,Bob Esponja,6,3,Desaparecido,https://dhtpre.com/embed/985ehhnwvmf9
387,Bob Esponja,6,4,Sinfonía de Émbolo,https://dhtpre.com/embed/lcxbvhenl319
387,Bob Esponja,6,5,Loco por un Centavo,https://dhtpre.com/embed/u0hcslm4lcvs
387,Bob Esponja,6,6,Novicio Náutico,https://dhtpre.com/embed/0hjv8up9p1wg
387,Bob Esponja,6,7,Bob Esponjus,https://dhtpre.com/embed/cz3d3233c5ig
387,Bob Esponja,6,8,La Peste del Oeste,https://dhtpre.com/embed/lgyug7l9i9hk
387,Bob Esponja,6,9,La Astilla,https://dhtpre.com/embed/f8ci2vnvcdm3
387,Bob Esponja,6,10,Calamardo Gigante,https://dhtpre.com/embed/hemmwyxnc94w
387,Bob Esponja,6,11,Una Vida en un Día,https://dhtpre.com/embed/gk9roy59vk72
387,Bob Esponja,6,12,Decolorado por el Sol,https://dhtpre.com/embed/7gajkerwbyvh
387,Bob Esponja,6,13,Casa Elegante,https://dhtpre.com/embed/a7uhjdkvbvzl
387,Bob Esponja,6,14,La Nariz,https://dhtpre.com/embed/e30y8tbci0ds
387,Bob Esponja,6,15,Cangrestratagema,https://dhtpre.com/embed/sekav9oy60t6
387,Bob Esponja,6,16,El Cliente de Plankton,https://dhtpre.com/embed/5y153067a18f
387,Bob Esponja,6,17,Compinches de Canotaje,https://dhtpre.com/embed/h1muxwc0jyi5
387,Bob Esponja,6,18,Cangrecrónicas,https://dhtpre.com/embed/cvh76s3xanmo
387,Bob Esponja,6,19,¿Qué fue de la Vida de Bob Esponja?,https://dhtpre.com/embed/j75egfuvfnj7
387,Bob Esponja,6,20,La Pijamada,https://dhtpre.com/embed/i53bnf7j5i0r
387,Bob Esponja,6,21,Acicalado a Gary,https://dhtpre.com/embed/iqxn8uyj8e3z
387,Bob Esponja,6,22,Bolsillos Porosos,https://dhtpre.com/embed/37xuumb9us2v
387,Bob Esponja,6,23,Los Peleadores Cascarudos,https://dhtpre.com/embed/d041fvq9u0jj
387,Bob Esponja,6,24,El Cromo,https://dhtpre.com/embed/6anupjgx7cfy
387,Bob Esponja,6,25,Mis Queridos Vikingos,https://dhtpre.com/embed/q3m4xk7feyns
387,Bob Esponja,6,26,No Dejes la Escuela,https://dhtpre.com/embed/5iotyb2fp6zd
387,Bob Esponja,6,27,Jugando al Tejo,https://dhtpre.com/embed/t3v66u0pshra
387,Bob Esponja,6,28,La Flauta,https://dhtpre.com/embed/kivy750e0q7x
387,Bob Esponja,6,29,La Logia de los Cefalópodos,https://dhtpre.com/embed/ikm9sbsmq7e1
387,Bob Esponja,6,30,"Mi Abuelo, el Pirata",https://dhtpre.com/embed/44ta0kn99dez
387,Bob Esponja,6,31,El Profesor,https://dhtpre.com/embed/s3d307w175qf
387,Bob Esponja,6,32,Castillos de Arena,https://dhtpre.com/embed/zn1bw3qaelwy
387,Bob Esponja,6,33,La Juguetería del Infierno,https://dhtpre.com/embed/ep3voi4gz5u0
387,Bob Esponja,6,34,Mascotas o Plagas,https://dhtpre.com/embed/7vj0a9yr3dky
387,Bob Esponja,6,35,Sobrecarga de Computadoras,https://dhtpre.com/embed/sd1urwgt09a0
387,Bob Esponja,6,36,Los Chicos del Coro,https://dhtpre.com/embed/0rwfo8cy2n5x
387,Bob Esponja,6,37,Bob Esponja y la Gran Ola,https://dhtpre.com/embed/tm58u5g8q714
387,Bob Esponja,6,38,Problema de Caparazón,https://dhtpre.com/embed/zvdbx9sb1suy
387,Bob Esponja,6,39,Fiebre de Piña,https://dhtpre.com/embed/v2xuhlej5kie
387,Bob Esponja,6,40,Aniversario Unicelular,https://dhtpre.com/embed/p5onmfue4ljo
387,Bob Esponja,6,41,La Visita de Calamardo,https://dhtpre.com/embed/u8kz38y98pjn
387,Bob Esponja,6,42,El Crédulo Bob,
387,Bob Esponja,6,43,Pantalones Nuevos,
387,Bob Esponja,6,44,No hay Gorra para Patricio,
387,Bob Esponja,6,45,Muchos Compromisos,
387,Bob Esponja,6,46,El Balde de Carnada Supremo,
387,Bob Esponja,6,47,Cavernas de Carnada,
387,Bob Esponja,7,1,Tentáculo Visión,
387,Bob Esponja,7,2,Amo Bailar,
387,Bob Esponja,7,3,Crecimiento Repentino,
387,Bob Esponja,7,4,Atascado en el Escurridor,
387,Bob Esponja,7,5,Alguien está en la Cocina con Arenita,
387,Bob Esponja,7,6,Trabajo Interno,
387,Bob Esponja,7,7,Gas Infantilizante,
387,Bob Esponja,7,8,La Maldición de Fondo de Bikini,
387,Bob Esponja,7,9,Atrapados en el Congelador,
387,Bob Esponja,7,10,Modelo Esponja,
387,Bob Esponja,7,11,Bufones Grasientos,
387,Bob Esponja,7,12,Un Amigo para Gary,
387,Bob Esponja,7,13,Mantén Bella Fondo de Bikini,
387,Bob Esponja,7,14,Gary Enamorado,
387,Bob Esponja,7,15,Fiebre de Rodeo,
387,Bob Esponja,7,16,Volver al Pasado,
